utt_id,wav_path,speaker_id,emotion_label
Actor_17_03-01-02-01-02-02-17,data/RAVDESS/Actor_17/03-01-02-01-02-02-17.wav,Actor_17,calm
Actor_17_03-01-05-01-02-02-17,data/RAVDESS/Actor_17/03-01-05-01-02-02-17.wav,Actor_17,angry
Actor_17_03-01-06-01-02-01-17,data/RAVDESS/Actor_17/03-01-06-01-02-01-17.wav,Actor_17,fearful
Actor_17_03-01-06-02-01-01-17,data/RAVDESS/Actor_17/03-01-06-02-01-01-17.wav,Actor_17,fearful
Actor_17_03-01-05-02-01-02-17,data/RAVDESS/Actor_17/03-01-05-02-01-02-17.wav,Actor_17,angry
Actor_17_03-01-07-01-01-02-17,data/RAVDESS/Actor_17/03-01-07-01-01-02-17.wav,Actor_17,disgust
Actor_17_03-01-04-01-01-01-17,data/RAVDESS/Actor_17/03-01-04-01-01-01-17.wav,Actor_17,sad
Actor_17_03-01-04-02-02-01-17,data/RAVDESS/Actor_17/03-01-04-02-02-01-17.wav,Actor_17,sad
Actor_17_03-01-07-02-02-02-17,data/RAVDESS/Actor_17/03-01-07-02-02-02-17.wav,Actor_17,disgust
Actor_17_03-01-08-02-02-02-17,data/RAVDESS/Actor_17/03-01-08-02-02-02-17.wav,Actor_17,surprised
Actor_17_03-01-08-01-01-02-17,data/RAVDESS/Actor_17/03-01-08-01-01-02-17.wav,Actor_17,surprised
Actor_17_03-01-06-01-01-02-17,data/RAVDESS/Actor_17/03-01-06-01-01-02-17.wav,Actor_17,fearful
Actor_17_03-01-05-01-01-01-17,data/RAVDESS/Actor_17/03-01-05-01-01-01-17.wav,Actor_17,angry
Actor_17_03-01-05-02-02-01-17,data/RAVDESS/Actor_17/03-01-05-02-02-01-17.wav,Actor_17,angry
Actor_17_03-01-06-02-02-02-17,data/RAVDESS/Actor_17/03-01-06-02-02-02-17.wav,Actor_17,fearful
Actor_17_03-01-04-01-02-02-17,data/RAVDESS/Actor_17/03-01-04-01-02-02-17.wav,Actor_17,sad
Actor_17_03-01-07-01-02-01-17,data/RAVDESS/Actor_17/03-01-07-01-02-01-17.wav,Actor_17,disgust
Actor_17_03-01-07-02-01-01-17,data/RAVDESS/Actor_17/03-01-07-02-01-01-17.wav,Actor_17,disgust
Actor_17_03-01-04-02-01-02-17,data/RAVDESS/Actor_17/03-01-04-02-01-02-17.wav,Actor_17,sad
Actor_17_03-01-08-02-01-01-17,data/RAVDESS/Actor_17/03-01-08-02-01-01-17.wav,Actor_17,surprised
Actor_17_03-01-08-01-02-01-17,data/RAVDESS/Actor_17/03-01-08-01-02-01-17.wav,Actor_17,surprised
Actor_17_03-01-03-02-01-02-17,data/RAVDESS/Actor_17/03-01-03-02-01-02-17.wav,Actor_17,happy
Actor_17_03-01-03-01-02-02-17,data/RAVDESS/Actor_17/03-01-03-01-02-02-17.wav,Actor_17,happy
Actor_17_03-01-02-02-02-01-17,data/RAVDESS/Actor_17/03-01-02-02-02-01-17.wav,Actor_17,calm
Actor_17_03-01-02-01-01-01-17,data/RAVDESS/Actor_17/03-01-02-01-01-01-17.wav,Actor_17,calm
Actor_17_03-01-01-01-01-02-17,data/RAVDESS/Actor_17/03-01-01-01-01-02-17.wav,Actor_17,neutral
Actor_04_03-01-03-02-02-02-04,data/RAVDESS/Actor_04/03-01-03-02-02-02-04.wav,Actor_04,happy
Actor_04_03-01-03-01-01-02-04,data/RAVDESS/Actor_04/03-01-03-01-01-02-04.wav,Actor_04,happy
Actor_04_03-01-02-02-01-01-04,data/RAVDESS/Actor_04/03-01-02-02-01-01-04.wav,Actor_04,calm
Actor_04_03-01-01-01-02-02-04,data/RAVDESS/Actor_04/03-01-01-01-02-02-04.wav,Actor_04,neutral
Actor_04_03-01-02-01-02-01-04,data/RAVDESS/Actor_04/03-01-02-01-02-01-04.wav,Actor_04,calm
Actor_04_03-01-05-01-02-01-04,data/RAVDESS/Actor_04/03-01-05-01-02-01-04.wav,Actor_04,angry
Actor_04_03-01-06-01-02-02-04,data/RAVDESS/Actor_04/03-01-06-01-02-02-04.wav,Actor_04,fearful
Actor_04_03-01-06-02-01-02-04,data/RAVDESS/Actor_04/03-01-06-02-01-02-04.wav,Actor_04,fearful
Actor_04_03-01-05-02-01-01-04,data/RAVDESS/Actor_04/03-01-05-02-01-01-04.wav,Actor_04,angry
Actor_04_03-01-07-01-01-01-04,data/RAVDESS/Actor_04/03-01-07-01-01-01-04.wav,Actor_04,disgust
Actor_04_03-01-04-01-01-02-04,data/RAVDESS/Actor_04/03-01-04-01-01-02-04.wav,Actor_04,sad
Actor_04_03-01-04-02-02-02-04,data/RAVDESS/Actor_04/03-01-04-02-02-02-04.wav,Actor_04,sad
Actor_04_03-01-07-02-02-01-04,data/RAVDESS/Actor_04/03-01-07-02-02-01-04.wav,Actor_04,disgust
Actor_04_03-01-08-02-02-01-04,data/RAVDESS/Actor_04/03-01-08-02-02-01-04.wav,Actor_04,surprised
Actor_04_03-01-08-01-01-01-04,data/RAVDESS/Actor_04/03-01-08-01-01-01-04.wav,Actor_04,surprised
Actor_04_03-01-06-01-01-01-04,data/RAVDESS/Actor_04/03-01-06-01-01-01-04.wav,Actor_04,fearful
Actor_04_03-01-05-01-01-02-04,data/RAVDESS/Actor_04/03-01-05-01-01-02-04.wav,Actor_04,angry
Actor_04_03-01-05-02-02-02-04,data/RAVDESS/Actor_04/03-01-05-02-02-02-04.wav,Actor_04,angry
Actor_04_03-01-06-02-02-01-04,data/RAVDESS/Actor_04/03-01-06-02-02-01-04.wav,Actor_04,fearful
Actor_04_03-01-04-01-02-01-04,data/RAVDESS/Actor_04/03-01-04-01-02-01-04.wav,Actor_04,sad
Actor_04_03-01-07-01-02-02-04,data/RAVDESS/Actor_04/03-01-07-01-02-02-04.wav,Actor_04,disgust
Actor_04_03-01-07-02-01-02-04,data/RAVDESS/Actor_04/03-01-07-02-01-02-04.wav,Actor_04,disgust
Actor_04_03-01-04-02-01-01-04,data/RAVDESS/Actor_04/03-01-04-02-01-01-04.wav,Actor_04,sad
Actor_04_03-01-08-02-01-02-04,data/RAVDESS/Actor_04/03-01-08-02-01-02-04.wav,Actor_04,surprised
Actor_04_03-01-08-01-02-02-04,data/RAVDESS/Actor_04/03-01-08-01-02-02-04.wav,Actor_04,surprised
Actor_04_03-01-03-02-01-01-04,data/RAVDESS/Actor_04/03-01-03-02-01-01-04.wav,Actor_04,happy
Actor_04_03-01-03-01-02-01-04,data/RAVDESS/Actor_04/03-01-03-01-02-01-04.wav,Actor_04,happy
Actor_04_03-01-02-02-02-02-04,data/RAVDESS/Actor_04/03-01-02-02-02-02-04.wav,Actor_04,calm
Actor_04_03-01-02-01-01-02-04,data/RAVDESS/Actor_04/03-01-02-01-01-02-04.wav,Actor_04,calm
Actor_04_03-01-01-01-01-01-04,data/RAVDESS/Actor_04/03-01-01-01-01-01-04.wav,Actor_04,neutral
Actor_04_03-01-07-02-02-02-04,data/RAVDESS/Actor_04/03-01-07-02-02-02-04.wav,Actor_04,disgust
Actor_04_03-01-04-02-02-01-04,data/RAVDESS/Actor_04/03-01-04-02-02-01-04.wav,Actor_04,sad
Actor_04_03-01-04-01-01-01-04,data/RAVDESS/Actor_04/03-01-04-01-01-01-04.wav,Actor_04,sad
Actor_04_03-01-07-01-01-02-04,data/RAVDESS/Actor_04/03-01-07-01-01-02-04.wav,Actor_04,disgust
Actor_04_03-01-05-02-01-02-04,data/RAVDESS/Actor_04/03-01-05-02-01-02-04.wav,Actor_04,angry
Actor_04_03-01-06-02-01-01-04,data/RAVDESS/Actor_04/03-01-06-02-01-01-04.wav,Actor_04,fearful
Actor_04_03-01-06-01-02-01-04,data/RAVDESS/Actor_04/03-01-06-01-02-01-04.wav,Actor_04,fearful
Actor_04_03-01-05-01-02-02-04,data/RAVDESS/Actor_04/03-01-05-01-02-02-04.wav,Actor_04,angry
Actor_04_03-01-08-01-01-02-04,data/RAVDESS/Actor_04/03-01-08-01-01-02-04.wav,Actor_04,surprised
Actor_04_03-01-08-02-02-02-04,data/RAVDESS/Actor_04/03-01-08-02-02-02-04.wav,Actor_04,surprised
Actor_04_03-01-02-01-02-02-04,data/RAVDESS/Actor_04/03-01-02-01-02-02-04.wav,Actor_04,calm
Actor_04_03-01-01-01-02-01-04,data/RAVDESS/Actor_04/03-01-01-01-02-01-04.wav,Actor_04,neutral
Actor_04_03-01-02-02-01-02-04,data/RAVDESS/Actor_04/03-01-02-02-01-02-04.wav,Actor_04,calm
Actor_04_03-01-03-01-01-01-04,data/RAVDESS/Actor_04/03-01-03-01-01-01-04.wav,Actor_04,happy
Actor_04_03-01-03-02-02-01-04,data/RAVDESS/Actor_04/03-01-03-02-02-01-04.wav,Actor_04,happy
Actor_04_03-01-01-01-01-02-04,data/RAVDESS/Actor_04/03-01-01-01-01-02-04.wav,Actor_04,neutral
Actor_04_03-01-02-01-01-01-04,data/RAVDESS/Actor_04/03-01-02-01-01-01-04.wav,Actor_04,calm
Actor_04_03-01-02-02-02-01-04,data/RAVDESS/Actor_04/03-01-02-02-02-01-04.wav,Actor_04,calm
Actor_04_03-01-03-01-02-02-04,data/RAVDESS/Actor_04/03-01-03-01-02-02-04.wav,Actor_04,happy
Actor_04_03-01-03-02-01-02-04,data/RAVDESS/Actor_04/03-01-03-02-01-02-04.wav,Actor_04,happy
Actor_04_03-01-04-02-01-02-04,data/RAVDESS/Actor_04/03-01-04-02-01-02-04.wav,Actor_04,sad
Actor_04_03-01-07-02-01-01-04,data/RAVDESS/Actor_04/03-01-07-02-01-01-04.wav,Actor_04,disgust
Actor_04_03-01-07-01-02-01-04,data/RAVDESS/Actor_04/03-01-07-01-02-01-04.wav,Actor_04,disgust
Actor_04_03-01-04-01-02-02-04,data/RAVDESS/Actor_04/03-01-04-01-02-02-04.wav,Actor_04,sad
Actor_04_03-01-06-02-02-02-04,data/RAVDESS/Actor_04/03-01-06-02-02-02-04.wav,Actor_04,fearful
Actor_04_03-01-05-02-02-01-04,data/RAVDESS/Actor_04/03-01-05-02-02-01-04.wav,Actor_04,angry
Actor_04_03-01-05-01-01-01-04,data/RAVDESS/Actor_04/03-01-05-01-01-01-04.wav,Actor_04,angry
Actor_04_03-01-06-01-01-02-04,data/RAVDESS/Actor_04/03-01-06-01-01-02-04.wav,Actor_04,fearful
Actor_04_03-01-08-01-02-01-04,data/RAVDESS/Actor_04/03-01-08-01-02-01-04.wav,Actor_04,surprised
Actor_04_03-01-08-02-01-01-04,data/RAVDESS/Actor_04/03-01-08-02-01-01-04.wav,Actor_04,surprised
Actor_03_03-01-04-02-02-02-03,data/RAVDESS/Actor_03/03-01-04-02-02-02-03.wav,Actor_03,sad
Actor_03_03-01-07-02-02-01-03,data/RAVDESS/Actor_03/03-01-07-02-02-01-03.wav,Actor_03,disgust
Actor_03_03-01-07-01-01-01-03,data/RAVDESS/Actor_03/03-01-07-01-01-01-03.wav,Actor_03,disgust
Actor_03_03-01-04-01-01-02-03,data/RAVDESS/Actor_03/03-01-04-01-01-02-03.wav,Actor_03,sad
Actor_03_03-01-06-02-01-02-03,data/RAVDESS/Actor_03/03-01-06-02-01-02-03.wav,Actor_03,fearful
Actor_03_03-01-05-02-01-01-03,data/RAVDESS/Actor_03/03-01-05-02-01-01-03.wav,Actor_03,angry
Actor_03_03-01-05-01-02-01-03,data/RAVDESS/Actor_03/03-01-05-01-02-01-03.wav,Actor_03,angry
Actor_03_03-01-06-01-02-02-03,data/RAVDESS/Actor_03/03-01-06-01-02-02-03.wav,Actor_03,fearful
Actor_03_03-01-08-01-01-01-03,data/RAVDESS/Actor_03/03-01-08-01-01-01-03.wav,Actor_03,surprised
Actor_03_03-01-08-02-02-01-03,data/RAVDESS/Actor_03/03-01-08-02-02-01-03.wav,Actor_03,surprised
Actor_03_03-01-01-01-02-02-03,data/RAVDESS/Actor_03/03-01-01-01-02-02-03.wav,Actor_03,neutral
Actor_03_03-01-02-01-02-01-03,data/RAVDESS/Actor_03/03-01-02-01-02-01-03.wav,Actor_03,calm
Actor_03_03-01-02-02-01-01-03,data/RAVDESS/Actor_03/03-01-02-02-01-01-03.wav,Actor_03,calm
Actor_03_03-01-03-01-01-02-03,data/RAVDESS/Actor_03/03-01-03-01-01-02-03.wav,Actor_03,happy
Actor_03_03-01-03-02-02-02-03,data/RAVDESS/Actor_03/03-01-03-02-02-02-03.wav,Actor_03,happy
Actor_03_03-01-02-01-01-02-03,data/RAVDESS/Actor_03/03-01-02-01-01-02-03.wav,Actor_03,calm
Actor_03_03-01-01-01-01-01-03,data/RAVDESS/Actor_03/03-01-01-01-01-01-03.wav,Actor_03,neutral
Actor_03_03-01-02-02-02-02-03,data/RAVDESS/Actor_03/03-01-02-02-02-02-03.wav,Actor_03,calm
Actor_03_03-01-03-01-02-01-03,data/RAVDESS/Actor_03/03-01-03-01-02-01-03.wav,Actor_03,happy
Actor_03_03-01-03-02-01-01-03,data/RAVDESS/Actor_03/03-01-03-02-01-01-03.wav,Actor_03,happy
Actor_03_03-01-07-02-01-02-03,data/RAVDESS/Actor_03/03-01-07-02-01-02-03.wav,Actor_03,disgust
Actor_03_03-01-04-02-01-01-03,data/RAVDESS/Actor_03/03-01-04-02-01-01-03.wav,Actor_03,sad
Actor_03_03-01-04-01-02-01-03,data/RAVDESS/Actor_03/03-01-04-01-02-01-03.wav,Actor_03,sad
Actor_03_03-01-07-01-02-02-03,data/RAVDESS/Actor_03/03-01-07-01-02-02-03.wav,Actor_03,disgust
Actor_03_03-01-05-02-02-02-03,data/RAVDESS/Actor_03/03-01-05-02-02-02-03.wav,Actor_03,angry
Actor_03_03-01-06-02-02-01-03,data/RAVDESS/Actor_03/03-01-06-02-02-01-03.wav,Actor_03,fearful
Actor_03_03-01-06-01-01-01-03,data/RAVDESS/Actor_03/03-01-06-01-01-01-03.wav,Actor_03,fearful
Actor_03_03-01-05-01-01-02-03,data/RAVDESS/Actor_03/03-01-05-01-01-02-03.wav,Actor_03,angry
Actor_03_03-01-08-01-02-02-03,data/RAVDESS/Actor_03/03-01-08-01-02-02-03.wav,Actor_03,surprised
Actor_03_03-01-08-02-01-02-03,data/RAVDESS/Actor_03/03-01-08-02-01-02-03.wav,Actor_03,surprised
Actor_03_03-01-03-02-02-01-03,data/RAVDESS/Actor_03/03-01-03-02-02-01-03.wav,Actor_03,happy
Actor_03_03-01-03-01-01-01-03,data/RAVDESS/Actor_03/03-01-03-01-01-01-03.wav,Actor_03,happy
Actor_03_03-01-02-02-01-02-03,data/RAVDESS/Actor_03/03-01-02-02-01-02-03.wav,Actor_03,calm
Actor_03_03-01-02-01-02-02-03,data/RAVDESS/Actor_03/03-01-02-01-02-02-03.wav,Actor_03,calm
Actor_03_03-01-01-01-02-01-03,data/RAVDESS/Actor_03/03-01-01-01-02-01-03.wav,Actor_03,neutral
Actor_03_03-01-06-01-02-01-03,data/RAVDESS/Actor_03/03-01-06-01-02-01-03.wav,Actor_03,fearful
Actor_03_03-01-05-01-02-02-03,data/RAVDESS/Actor_03/03-01-05-01-02-02-03.wav,Actor_03,angry
Actor_03_03-01-05-02-01-02-03,data/RAVDESS/Actor_03/03-01-05-02-01-02-03.wav,Actor_03,angry
Actor_03_03-01-06-02-01-01-03,data/RAVDESS/Actor_03/03-01-06-02-01-01-03.wav,Actor_03,fearful
Actor_03_03-01-04-01-01-01-03,data/RAVDESS/Actor_03/03-01-04-01-01-01-03.wav,Actor_03,sad
Actor_03_03-01-07-01-01-02-03,data/RAVDESS/Actor_03/03-01-07-01-01-02-03.wav,Actor_03,disgust
Actor_03_03-01-07-02-02-02-03,data/RAVDESS/Actor_03/03-01-07-02-02-02-03.wav,Actor_03,disgust
Actor_03_03-01-04-02-02-01-03,data/RAVDESS/Actor_03/03-01-04-02-02-01-03.wav,Actor_03,sad
Actor_03_03-01-08-02-02-02-03,data/RAVDESS/Actor_03/03-01-08-02-02-02-03.wav,Actor_03,surprised
Actor_03_03-01-08-01-01-02-03,data/RAVDESS/Actor_03/03-01-08-01-01-02-03.wav,Actor_03,surprised
Actor_03_03-01-05-01-01-01-03,data/RAVDESS/Actor_03/03-01-05-01-01-01-03.wav,Actor_03,angry
Actor_03_03-01-06-01-01-02-03,data/RAVDESS/Actor_03/03-01-06-01-01-02-03.wav,Actor_03,fearful
Actor_03_03-01-06-02-02-02-03,data/RAVDESS/Actor_03/03-01-06-02-02-02-03.wav,Actor_03,fearful
Actor_03_03-01-05-02-02-01-03,data/RAVDESS/Actor_03/03-01-05-02-02-01-03.wav,Actor_03,angry
Actor_03_03-01-07-01-02-01-03,data/RAVDESS/Actor_03/03-01-07-01-02-01-03.wav,Actor_03,disgust
Actor_03_03-01-04-01-02-02-03,data/RAVDESS/Actor_03/03-01-04-01-02-02-03.wav,Actor_03,sad
Actor_03_03-01-04-02-01-02-03,data/RAVDESS/Actor_03/03-01-04-02-01-02-03.wav,Actor_03,sad
Actor_03_03-01-07-02-01-01-03,data/RAVDESS/Actor_03/03-01-07-02-01-01-03.wav,Actor_03,disgust
Actor_03_03-01-08-02-01-01-03,data/RAVDESS/Actor_03/03-01-08-02-01-01-03.wav,Actor_03,surprised
Actor_03_03-01-08-01-02-01-03,data/RAVDESS/Actor_03/03-01-08-01-02-01-03.wav,Actor_03,surprised
Actor_03_03-01-03-02-01-02-03,data/RAVDESS/Actor_03/03-01-03-02-01-02-03.wav,Actor_03,happy
Actor_03_03-01-03-01-02-02-03,data/RAVDESS/Actor_03/03-01-03-01-02-02-03.wav,Actor_03,happy
Actor_03_03-01-02-02-02-01-03,data/RAVDESS/Actor_03/03-01-02-02-02-01-03.wav,Actor_03,calm
Actor_03_03-01-01-01-01-02-03,data/RAVDESS/Actor_03/03-01-01-01-01-02-03.wav,Actor_03,neutral
Actor_03_03-01-02-01-01-01-03,data/RAVDESS/Actor_03/03-01-02-01-01-01-03.wav,Actor_03,calm
Actor_02_03-01-06-01-02-02-02,data/RAVDESS/Actor_02/03-01-06-01-02-02-02.wav,Actor_02,fearful
Actor_02_03-01-05-01-02-01-02,data/RAVDESS/Actor_02/03-01-05-01-02-01-02.wav,Actor_02,angry
Actor_02_03-01-05-02-01-01-02,data/RAVDESS/Actor_02/03-01-05-02-01-01-02.wav,Actor_02,angry
Actor_02_03-01-06-02-01-02-02,data/RAVDESS/Actor_02/03-01-06-02-01-02-02.wav,Actor_02,fearful
Actor_02_03-01-04-01-01-02-02,data/RAVDESS/Actor_02/03-01-04-01-01-02-02.wav,Actor_02,sad
Actor_02_03-01-07-01-01-01-02,data/RAVDESS/Actor_02/03-01-07-01-01-01-02.wav,Actor_02,disgust
Actor_02_03-01-07-02-02-01-02,data/RAVDESS/Actor_02/03-01-07-02-02-01-02.wav,Actor_02,disgust
Actor_02_03-01-04-02-02-02-02,data/RAVDESS/Actor_02/03-01-04-02-02-02-02.wav,Actor_02,sad
Actor_02_03-01-08-02-02-01-02,data/RAVDESS/Actor_02/03-01-08-02-02-01-02.wav,Actor_02,surprised
Actor_02_03-01-08-01-01-01-02,data/RAVDESS/Actor_02/03-01-08-01-01-01-02.wav,Actor_02,surprised
Actor_02_03-01-03-02-02-02-02,data/RAVDESS/Actor_02/03-01-03-02-02-02-02.wav,Actor_02,happy
Actor_02_03-01-03-01-01-02-02,data/RAVDESS/Actor_02/03-01-03-01-01-02-02.wav,Actor_02,happy
Actor_02_03-01-02-02-01-01-02,data/RAVDESS/Actor_02/03-01-02-02-01-01-02.wav,Actor_02,calm
Actor_02_03-01-02-01-02-01-02,data/RAVDESS/Actor_02/03-01-02-01-02-01-02.wav,Actor_02,calm
Actor_02_03-01-01-01-02-02-02,data/RAVDESS/Actor_02/03-01-01-01-02-02-02.wav,Actor_02,neutral
Actor_02_03-01-03-02-01-01-02,data/RAVDESS/Actor_02/03-01-03-02-01-01-02.wav,Actor_02,happy
Actor_02_03-01-03-01-02-01-02,data/RAVDESS/Actor_02/03-01-03-01-02-01-02.wav,Actor_02,happy
Actor_02_03-01-02-02-02-02-02,data/RAVDESS/Actor_02/03-01-02-02-02-02-02.wav,Actor_02,calm
Actor_02_03-01-01-01-01-01-02,data/RAVDESS/Actor_02/03-01-01-01-01-01-02.wav,Actor_02,neutral
Actor_02_03-01-02-01-01-02-02,data/RAVDESS/Actor_02/03-01-02-01-01-02-02.wav,Actor_02,calm
Actor_02_03-01-05-01-01-02-02,data/RAVDESS/Actor_02/03-01-05-01-01-02-02.wav,Actor_02,angry
Actor_02_03-01-06-01-01-01-02,data/RAVDESS/Actor_02/03-01-06-01-01-01-02.wav,Actor_02,fearful
Actor_02_03-01-06-02-02-01-02,data/RAVDESS/Actor_02/03-01-06-02-02-01-02.wav,Actor_02,fearful
Actor_02_03-01-05-02-02-02-02,data/RAVDESS/Actor_02/03-01-05-02-02-02-02.wav,Actor_02,angry
Actor_02_03-01-07-01-02-02-02,data/RAVDESS/Actor_02/03-01-07-01-02-02-02.wav,Actor_02,disgust
Actor_02_03-01-04-01-02-01-02,data/RAVDESS/Actor_02/03-01-04-01-02-01-02.wav,Actor_02,sad
Actor_02_03-01-04-02-01-01-02,data/RAVDESS/Actor_02/03-01-04-02-01-01-02.wav,Actor_02,sad
Actor_02_03-01-07-02-01-02-02,data/RAVDESS/Actor_02/03-01-07-02-01-02-02.wav,Actor_02,disgust
Actor_02_03-01-08-02-01-02-02,data/RAVDESS/Actor_02/03-01-08-02-01-02-02.wav,Actor_02,surprised
Actor_02_03-01-08-01-02-02-02,data/RAVDESS/Actor_02/03-01-08-01-02-02-02.wav,Actor_02,surprised
Actor_02_03-01-01-01-02-01-02,data/RAVDESS/Actor_02/03-01-01-01-02-01-02.wav,Actor_02,neutral
Actor_02_03-01-02-01-02-02-02,data/RAVDESS/Actor_02/03-01-02-01-02-02-02.wav,Actor_02,calm
Actor_02_03-01-02-02-01-02-02,data/RAVDESS/Actor_02/03-01-02-02-01-02-02.wav,Actor_02,calm
Actor_02_03-01-03-01-01-01-02,data/RAVDESS/Actor_02/03-01-03-01-01-01-02.wav,Actor_02,happy
Actor_02_03-01-03-02-02-01-02,data/RAVDESS/Actor_02/03-01-03-02-02-01-02.wav,Actor_02,happy
Actor_02_03-01-04-02-02-01-02,data/RAVDESS/Actor_02/03-01-04-02-02-01-02.wav,Actor_02,sad
Actor_02_03-01-07-02-02-02-02,data/RAVDESS/Actor_02/03-01-07-02-02-02-02.wav,Actor_02,disgust
Actor_02_03-01-07-01-01-02-02,data/RAVDESS/Actor_02/03-01-07-01-01-02-02.wav,Actor_02,disgust
Actor_02_03-01-04-01-01-01-02,data/RAVDESS/Actor_02/03-01-04-01-01-01-02.wav,Actor_02,sad
Actor_02_03-01-06-02-01-01-02,data/RAVDESS/Actor_02/03-01-06-02-01-01-02.wav,Actor_02,fearful
Actor_02_03-01-05-02-01-02-02,data/RAVDESS/Actor_02/03-01-05-02-01-02-02.wav,Actor_02,angry
Actor_02_03-01-05-01-02-02-02,data/RAVDESS/Actor_02/03-01-05-01-02-02-02.wav,Actor_02,angry
Actor_02_03-01-06-01-02-01-02,data/RAVDESS/Actor_02/03-01-06-01-02-01-02.wav,Actor_02,fearful
Actor_02_03-01-08-01-01-02-02,data/RAVDESS/Actor_02/03-01-08-01-01-02-02.wav,Actor_02,surprised
Actor_02_03-01-08-02-02-02-02,data/RAVDESS/Actor_02/03-01-08-02-02-02-02.wav,Actor_02,surprised
Actor_02_03-01-07-02-01-01-02,data/RAVDESS/Actor_02/03-01-07-02-01-01-02.wav,Actor_02,disgust
Actor_02_03-01-04-02-01-02-02,data/RAVDESS/Actor_02/03-01-04-02-01-02-02.wav,Actor_02,sad
Actor_02_03-01-04-01-02-02-02,data/RAVDESS/Actor_02/03-01-04-01-02-02-02.wav,Actor_02,sad
Actor_02_03-01-07-01-02-01-02,data/RAVDESS/Actor_02/03-01-07-01-02-01-02.wav,Actor_02,disgust
Actor_02_03-01-05-02-02-01-02,data/RAVDESS/Actor_02/03-01-05-02-02-01-02.wav,Actor_02,angry
Actor_02_03-01-06-02-02-02-02,data/RAVDESS/Actor_02/03-01-06-02-02-02-02.wav,Actor_02,fearful
Actor_02_03-01-06-01-01-02-02,data/RAVDESS/Actor_02/03-01-06-01-01-02-02.wav,Actor_02,fearful
Actor_02_03-01-05-01-01-01-02,data/RAVDESS/Actor_02/03-01-05-01-01-01-02.wav,Actor_02,angry
Actor_02_03-01-08-01-02-01-02,data/RAVDESS/Actor_02/03-01-08-01-02-01-02.wav,Actor_02,surprised
Actor_02_03-01-08-02-01-01-02,data/RAVDESS/Actor_02/03-01-08-02-01-01-02.wav,Actor_02,surprised
Actor_02_03-01-02-01-01-01-02,data/RAVDESS/Actor_02/03-01-02-01-01-01-02.wav,Actor_02,calm
Actor_02_03-01-01-01-01-02-02,data/RAVDESS/Actor_02/03-01-01-01-01-02-02.wav,Actor_02,neutral
Actor_02_03-01-02-02-02-01-02,data/RAVDESS/Actor_02/03-01-02-02-02-01-02.wav,Actor_02,calm
Actor_02_03-01-03-01-02-02-02,data/RAVDESS/Actor_02/03-01-03-01-02-02-02.wav,Actor_02,happy
Actor_02_03-01-03-02-01-02-02,data/RAVDESS/Actor_02/03-01-03-02-01-02-02.wav,Actor_02,happy
Actor_05_03-01-02-01-02-01-05,data/RAVDESS/Actor_05/03-01-02-01-02-01-05.wav,Actor_05,calm
Actor_05_03-01-01-01-02-02-05,data/RAVDESS/Actor_05/03-01-01-01-02-02-05.wav,Actor_05,neutral
Actor_05_03-01-02-02-01-01-05,data/RAVDESS/Actor_05/03-01-02-02-01-01-05.wav,Actor_05,calm
Actor_05_03-01-03-01-01-02-05,data/RAVDESS/Actor_05/03-01-03-01-01-02-05.wav,Actor_05,happy
Actor_05_03-01-03-02-02-02-05,data/RAVDESS/Actor_05/03-01-03-02-02-02-05.wav,Actor_05,happy
Actor_05_03-01-07-02-02-01-05,data/RAVDESS/Actor_05/03-01-07-02-02-01-05.wav,Actor_05,disgust
Actor_05_03-01-04-02-02-02-05,data/RAVDESS/Actor_05/03-01-04-02-02-02-05.wav,Actor_05,sad
Actor_05_03-01-04-01-01-02-05,data/RAVDESS/Actor_05/03-01-04-01-01-02-05.wav,Actor_05,sad
Actor_05_03-01-07-01-01-01-05,data/RAVDESS/Actor_05/03-01-07-01-01-01-05.wav,Actor_05,disgust
Actor_05_03-01-05-02-01-01-05,data/RAVDESS/Actor_05/03-01-05-02-01-01-05.wav,Actor_05,angry
Actor_05_03-01-06-02-01-02-05,data/RAVDESS/Actor_05/03-01-06-02-01-02-05.wav,Actor_05,fearful
Actor_05_03-01-06-01-02-02-05,data/RAVDESS/Actor_05/03-01-06-01-02-02-05.wav,Actor_05,fearful
Actor_05_03-01-05-01-02-01-05,data/RAVDESS/Actor_05/03-01-05-01-02-01-05.wav,Actor_05,angry
Actor_05_03-01-08-01-01-01-05,data/RAVDESS/Actor_05/03-01-08-01-01-01-05.wav,Actor_05,surprised
Actor_05_03-01-08-02-02-01-05,data/RAVDESS/Actor_05/03-01-08-02-02-01-05.wav,Actor_05,surprised
Actor_05_03-01-04-02-01-01-05,data/RAVDESS/Actor_05/03-01-04-02-01-01-05.wav,Actor_05,sad
Actor_05_03-01-07-02-01-02-05,data/RAVDESS/Actor_05/03-01-07-02-01-02-05.wav,Actor_05,disgust
Actor_05_03-01-07-01-02-02-05,data/RAVDESS/Actor_05/03-01-07-01-02-02-05.wav,Actor_05,disgust
Actor_05_03-01-04-01-02-01-05,data/RAVDESS/Actor_05/03-01-04-01-02-01-05.wav,Actor_05,sad
Actor_05_03-01-06-02-02-01-05,data/RAVDESS/Actor_05/03-01-06-02-02-01-05.wav,Actor_05,fearful
Actor_05_03-01-05-02-02-02-05,data/RAVDESS/Actor_05/03-01-05-02-02-02-05.wav,Actor_05,angry
